Register,PassiveType,Aux,PP,Sentiment
Written,BE-pp,been,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,are,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,are,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,are,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,are,made,0.0
Written,BE-pp,are,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,are,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,are,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,are,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,are,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,are,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,are,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,is,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,be,made,0.0
Written,BE-pp,were,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,being,made,0.0
Written,BE-pp,are,made,0.0
Written,BE-pp,was,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,are,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,been,made,0.0
Written,BE-pp,are,magnified,0.0
Written,BE-pp,be,mailed,0.0
Written,BE-pp,are,maimed,0.0
Written,BE-pp,be,maintained,0.0
Written,BE-pp,is,maintained,0.0
Written,BE-pp,be,maintained,0.0
Written,BE-pp,be,maintained,0.0
Written,BE-pp,be,maintained,0.0
Written,BE-pp,are,maintained,0.0
Written,BE-pp,was,maintained,0.0
Written,BE-pp,being,managed,0.0
Written,BE-pp,being,managed,0.0
Written,BE-pp,been,managed,0.0
Written,BE-pp,be,managed,0.0
Written,BE-pp,be,managed,0.0
Written,BE-pp,being,managed,0.0
Written,BE-pp,is,managed,0.0
Written,BE-pp,are,managed,0.0
Written,BE-pp,being,managed,0.0
Written,BE-pp,being,managed,0.0
Written,BE-pp,are,managed,0.0
Written,BE-pp,be,managed,0.0
Written,BE-pp,be,managed,0.0
Written,BE-pp,be,managed,0.0
Written,BE-pp,is,managed,0.0
Written,BE-pp,be,managed,0.0
Written,BE-pp,be,managed,0.0
Written,BE-pp,be,managed,0.0
Written,BE-pp,is,mandated,0.0
Written,BE-pp,is,mandated,0.0
Written,BE-pp,were,manned,0.0
Written,BE-pp,is,manned,0.0
Written,BE-pp,be,manufactured,0.0
Written,BE-pp,be,manufactured,0.0
Written,BE-pp,are,manufactured,0.0
Written,BE-pp,being,manured,0.0
Written,BE-pp,are,marked,0.0
Written,BE-pp,is,marked,0.0
Written,BE-pp,been,marked,0.0
Written,BE-pp,was,marked,0.0
Written,BE-pp,been,marked,0.0
Written,BE-pp,was,marked,0.0
Written,BE-pp,are,marked,0.0
Written,BE-pp,is,marked,0.0
Written,BE-pp,was,marked,0.0
Written,BE-pp,was,marked,0.0
Written,BE-pp,is,marked,0.0
Written,BE-pp,was,marked,0.0
Written,BE-pp,is,marketed,0.0
Written,BE-pp,being,marketed,0.0
Written,BE-pp,be,marketed,0.0
Written,BE-pp,be,marketed,0.0
Written,BE-pp,was,marketed,0.0
Written,BE-pp,being,marketed,0.0
Written,BE-pp,be,marred,0.0
Written,BE-pp,is,marred,0.0
Written,BE-pp,was,marred,0.0
Written,BE-pp,was,married,0.0
Written,BE-pp,been,married,0.0
Written,BE-pp,is,married,0.0
Written,BE-pp,was,married,0.0
Written,BE-pp,is,married,0.0
Written,BE-pp,were,married,0.0
Written,BE-pp,been,married,0.0
Written,BE-pp,is,married,0.0
Written,BE-pp,was,married,0.0
Written,BE-pp,been,married,0.0
Written,BE-pp,are,married,0.0
Written,BE-pp,were,married,0.0
Written,BE-pp,been,married,0.0
Written,BE-pp,been,married,0.0
Written,BE-pp,was,married,0.0
Written,BE-pp,been,married,0.0
Written,BE-pp,were,married,0.0
Written,BE-pp,be,married,0.0
Written,BE-pp,was,married,0.0
Written,BE-pp,was,married,0.0
Written,BE-pp,was,married,0.0
Written,BE-pp,were,married,0.0
Written,BE-pp,be,married,0.0
Written,BE-pp,is,married,0.0
Written,BE-pp,been,married,0.0
Written,BE-pp,been,martyred,0.0
Written,BE-pp,were,massacred,0.0
Written,BE-pp,is,masterminded,0.0
Written,BE-pp,be,matched,0.0
Written,BE-pp,was,matched,0.0
Written,BE-pp,were,matched,0.0
Written,BE-pp,was,matched,0.0
Written,BE-pp,is,matched,0.0
Written,BE-pp,be,matched,0.0
Written,BE-pp,are,mated,0.0
Written,BE-pp,were,meant,0.0
Written,BE-pp,'s,meant,0.0
Written,BE-pp,is,meant,0.0
Written,BE-pp,is,meant,0.0
Written,BE-pp,was,meant,0.0
Written,BE-pp,is,meant,0.0
Written,BE-pp,is,meant,0.0
Written,BE-pp,was,meant,0.0
Written,BE-pp,were,meant,0.0
Written,BE-pp,is,meant,0.0
Written,BE-pp,are,meant,0.0
Written,BE-pp,was,meant,0.0
Written,BE-pp,is,meant,0.0
Written,BE-pp,is,meant,0.0
Written,BE-pp,were,meant,0.0
Written,BE-pp,is,meant,0.0
Written,BE-pp,are,meant,0.0
Written,BE-pp,are,meant,0.0
Written,BE-pp,was,meant,0.0
Written,BE-pp,is,meant,0.0
Written,BE-pp,were,meant,0.0
Written,BE-pp,are,measured,0.0
Written,BE-pp,is,measured,0.0
Written,BE-pp,be,measured,0.0
Written,BE-pp,are,measured,0.0
Written,BE-pp,be,meddled,0.0
Written,BE-pp,was,medicated,0.0
Written,BE-pp,were,mentioned,0.0
Written,BE-pp,been,mentioned,0.0
Written,BE-pp,being,mentioned,0.0
Written,BE-pp,was,mentioned,0.0
Written,BE-pp,being,mentioned,0.0
Written,BE-pp,be,mentioned,0.0
Written,BE-pp,was,mentioned,0.0
Written,BE-pp,been,mentioned,0.0
Written,BE-pp,was,mentioned,0.0
Written,BE-pp,was,mentioned,0.0
Written,BE-pp,be,mentioned,0.0
Written,BE-pp,be,mentioned,0.0
Written,BE-pp,was,mentioned,0.0
Written,BE-pp,be,mentioned,0.0
Written,BE-pp,is,mentioned,0.0
Written,BE-pp,been,mentioned,0.0
Written,BE-pp,is,mentioned,0.0
Written,BE-pp,is,mentioned,0.0
Written,BE-pp,be,mentored,0.0
Written,BE-pp,been,merged,0.0
Written,BE-pp,was,merged,0.0
Written,BE-pp,be,merged,0.0
Written,BE-pp,is,messed,-0.34
Written,BE-pp,being,messed,-0.34
Written,BE-pp,be,messed,-0.34
Written,BE-pp,are,met,0.0
Written,BE-pp,be,met,0.0
Written,BE-pp,be,met,0.0
Written,BE-pp,be,met,0.0
Written,BE-pp,is,met,0.0
Written,BE-pp,be,met,0.0
Written,BE-pp,be,met,0.0
Written,BE-pp,were,met,0.0
Written,BE-pp,been,met,0.0
Written,BE-pp,was,met,0.0
Written,BE-pp,was,met,0.0
Written,BE-pp,been,met,0.0
Written,BE-pp,are,met,0.0
Written,BE-pp,was,met,0.0
Written,BE-pp,was,met,0.0
Written,BE-pp,been,met,0.0
Written,BE-pp,were,met,0.0
Written,BE-pp,been,met,0.0
Written,BE-pp,be,met,0.0
Written,BE-pp,were,met,0.0
Written,BE-pp,being,met,0.0
Written,BE-pp,being,met,0.0
Written,BE-pp,was,met,0.0
Written,BE-pp,was,met,0.0
Written,BE-pp,is,met,0.0
Written,BE-pp,are,met,0.0
Written,BE-pp,been,met,0.0
Written,BE-pp,was,midfield,0.0
Written,BE-pp,be,mimed,0.0
Written,BE-pp,been,minded,0.0
Written,BE-pp,was,mined,0.0
Written,BE-pp,be,minimised,0.0
Written,BE-pp,is,minimised,0.0
Written,BE-pp,been,mired,0.0
Written,BE-pp,been,mired,0.0
Written,BE-pp,been,mired,0.0
Written,BE-pp,been,mired,0.0
Written,BE-pp,is,mired,0.0
Written,BE-pp,was,mirrored,0.0
Written,BE-pp,been,misappropriated,0.0
Written,BE-pp,be,misconstrued,0.0
Written,BE-pp,is,misguided,0.0
Written,BE-pp,was,misinformed,-0.3818
Written,BE-pp,be,misinterpreted,-0.3182
Written,BE-pp,is,misjudged,0.0
Written,BE-pp,was,misjudged,0.0
Written,BE-pp,are,misled,0.0
Written,BE-pp,be,misrepresented,0.0
Written,BE-pp,is,misrepresented,0.0
Written,BE-pp,was,missed,-0.296
Written,BE-pp,be,missed,-0.296
Written,BE-pp,be,missed,-0.296
Written,BE-pp,be,missed,-0.296
Written,BE-pp,be,missed,-0.296
Written,BE-pp,was,missed,-0.296
Written,BE-pp,be,missed,-0.296
Written,BE-pp,been,missed,-0.296
Written,BE-pp,'s,mission,0.0
Written,BE-pp,was,mistaken,-0.3612
Written,BE-pp,be,mistaken,-0.3612
Written,BE-pp,am,mistaken,-0.3612
Written,BE-pp,was,mistreated,0.0
Written,BE-pp,was,misunderstood,-0.34
Written,BE-pp,are,misused,0.0
Written,BE-pp,been,misused,0.0
Written,BE-pp,was,mixed,0.0
Written,BE-pp,were,mixed,0.0
Written,BE-pp,were,mixed,0.0
Written,BE-pp,been,mixed,0.0
Written,BE-pp,was,mobbed,0.0
Written,BE-pp,is,mobbed,0.0
Written,BE-pp,was,mobbed,0.0
Written,BE-pp,was,mocked,-0.3182
Written,BE-pp,was,modelled,0.0
Written,BE-pp,was,modelled,0.0
Written,BE-pp,is,modelled,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,be,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,be,moderated,0.0
Written,BE-pp,be,moderated,0.0
Written,BE-pp,be,moderated,0.0
Written,BE-pp,be,moderated,0.0
Written,BE-pp,be,moderated,0.0
Written,BE-pp,be,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,be,moderated,0.0
Written,BE-pp,be,moderated,0.0
Written,BE-pp,be,moderated,0.0
Written,BE-pp,be,moderated,0.0
Written,BE-pp,be,moderated,0.0
Written,BE-pp,be,moderated,0.0
Written,BE-pp,be,moderated,0.0
Written,BE-pp,be,moderated,0.0
Written,BE-pp,be,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,are,moderated,0.0
Written,BE-pp,be,modified,0.0
Written,BE-pp,was,modified,0.0
Written,BE-pp,was,modified,0.0
Written,BE-pp,were,modified,0.0
Written,BE-pp,be,modified,0.0
Written,BE-pp,been,modified,0.0
Written,BE-pp,been,modified,0.0
Written,BE-pp,were,modified,0.0
Written,BE-pp,be,molded,0.0
Written,BE-pp,be,molested,-0.4404
Written,BE-pp,being,monitored,0.0
Written,BE-pp,be,monitored,0.0
Written,BE-pp,are,monitored,0.0
Written,BE-pp,being,monitored,0.0
Written,BE-pp,being,monitored,0.0
Written,BE-pp,be,monitored,0.0
Written,BE-pp,being,monitored,0.0
Written,BE-pp,being,monitored,0.0
Written,BE-pp,be,monitored,0.0
Written,BE-pp,be,monitored,0.0
Written,BE-pp,be,monitored,0.0
Written,BE-pp,was,moored,0.0
Written,BE-pp,was,disconnected,0.0
Written,BE-pp,is,concerned,0.0
Written,BE-pp,is,motivated,0.4588
Written,BE-pp,is,motivated,0.4588
Written,BE-pp,are,motivated,0.4588
Written,BE-pp,be,motivated,0.4588
Written,BE-pp,is,motivated,0.4588
Written,BE-pp,was,motivated,0.4588
Written,BE-pp,is,motivated,0.4588
Written,BE-pp,be,motivated,0.4588
Written,BE-pp,are,motivated,0.4588
Written,BE-pp,been,moulded,0.0
Written,BE-pp,be,mounted,0.0
Written,BE-pp,was,mounted,0.0
Written,BE-pp,was,mounted,0.0
Written,BE-pp,was,mourned,-0.3182
Written,BE-pp,was,mourned,-0.3182
Written,BE-pp,being,moved,0.0
Written,BE-pp,is,moved,0.0
Written,BE-pp,being,moved,0.0
Written,BE-pp,been,moved,0.0
Written,BE-pp,was,moved,0.0
Written,BE-pp,was,moved,0.0
Written,BE-pp,were,moved,0.0
Written,BE-pp,be,moved,0.0
Written,BE-pp,be,moved,0.0
Written,BE-pp,be,moved,0.0
Written,BE-pp,be,moved,0.0
Written,BE-pp,be,moved,0.0
Written,BE-pp,was,moved,0.0
Written,BE-pp,was,moved,0.0
Written,BE-pp,been,moved,0.0
Written,BE-pp,was,moved,0.0
Written,BE-pp,be,moved,0.0
Written,BE-pp,are,moved,0.0
Written,BE-pp,was,moved,0.0
Written,BE-pp,being,moved,0.0
Written,BE-pp,was,widened,0.0
Written,BE-pp,be,multiplied,0.0
Written,BE-pp,be,murdered,-0.6597
Written,BE-pp,was,murdered,-0.6597
Written,BE-pp,were,murdered,-0.6597
Written,BE-pp,been,murdered,-0.6597
Written,BE-pp,were,murdered,-0.6597
Written,BE-pp,was,murdered,-0.6597
Written,BE-pp,were,murdered,-0.6597
Written,BE-pp,were,murdered,-0.6597
Written,BE-pp,was,murdered,-0.6597
Written,BE-pp,were,murdered,-0.6597
Written,BE-pp,was,murdered,-0.6597
Written,BE-pp,was,murdered,-0.6597
Written,BE-pp,was,noticed,0.0
Written,BE-pp,were,muted,0.0
Written,BE-pp,were,muzzled,0.0
Written,BE-pp,was,nabbed,0.0
Written,BE-pp,was,nabbed,0.0
Written,BE-pp,were,nabbed,0.0
Written,BE-pp,be,nailed,0.0
Written,BE-pp,be,naked,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,be,named,0.0
Written,BE-pp,'s,named,0.0
Written,BE-pp,being,named,0.0
Written,BE-pp,being,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,is,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,is,named,0.0
Written,BE-pp,is,named,0.0
Written,BE-pp,is,named,0.0
Written,BE-pp,be,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,being,named,0.0
Written,BE-pp,be,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,be,named,0.0
Written,BE-pp,is,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,be,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,is,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,be,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,were,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,be,named,0.0
Written,BE-pp,is,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,be,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,being,named,0.0
Written,BE-pp,be,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,is,named,0.0
Written,BE-pp,being,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,were,named,0.0
Written,BE-pp,being,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,is,named,0.0
Written,BE-pp,be,named,0.0
Written,BE-pp,were,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,be,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,was,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,been,named,0.0
Written,BE-pp,were,named,0.0
Written,BE-pp,was,nationalised,0.0
Written,BE-pp,was,nationalised,0.0
Written,BE-pp,was,nationalised,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,was,needed,0.0
Written,BE-pp,are,needed,0.0
Written,BE-pp,be,needed,0.0
Written,BE-pp,are,needed,0.0
Written,BE-pp,were,needed,0.0
Written,BE-pp,was,needed,0.0
Written,BE-pp,are,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,be,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,be,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,be,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,was,needed,0.0
Written,BE-pp,be,needed,0.0
Written,BE-pp,be,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,are,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,was,needed,0.0
Written,BE-pp,was,needed,0.0
Written,BE-pp,be,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,are,needed,0.0
Written,BE-pp,was,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,were,needed,0.0
Written,BE-pp,be,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,is,needed,0.0
Written,BE-pp,was,needed,0.0
Written,BE-pp,was,needed,0.0
Written,BE-pp,be,negated,0.0
Written,BE-pp,was,negated,0.0
Written,BE-pp,was,negated,0.0
Written,BE-pp,are,neglected,-0.5267
Written,BE-pp,are,neglected,-0.5267
Written,BE-pp,been,negotiated,0.0
Written,BE-pp,is,negotiated,0.0
Written,BE-pp,is,nestled,0.0
Written,BE-pp,was,meant,0.0
Written,BE-pp,was,nicknamed,0.0
Written,BE-pp,was,nixed,0.0
Written,BE-pp,was,nominated,0.0
Written,BE-pp,being,nominated,0.0
Written,BE-pp,being,nominated,0.0
Written,BE-pp,been,nominated,0.0
Written,BE-pp,is,nominated,0.0
Written,BE-pp,been,nominated,0.0
Written,BE-pp,was,nominated,0.0
Written,BE-pp,being,nominated,0.0
Written,BE-pp,was,nominated,0.0
Written,BE-pp,was,nominated,0.0
Written,BE-pp,been,nominated,0.0
Written,BE-pp,was,nominated,0.0
Written,BE-pp,were,nominated,0.0
Written,BE-pp,be,nominated,0.0
Written,BE-pp,are,nominated,0.0
Written,BE-pp,be,nominated,0.0
Written,BE-pp,is,nominated,0.0
Written,BE-pp,are,encouraged,0.3612
Written,BE-pp,were,verified,0.0
Written,BE-pp,was,considered,0.0
Written,BE-pp,was,bothered,-0.3182
Written,BE-pp,are,notarized,0.0
Written,BE-pp,was,notched,0.0
Written,BE-pp,be,noted,0.0
Written,BE-pp,be,noted,0.0
Written,BE-pp,was,noted,0.0
Written,BE-pp,be,noted,0.0
Written,BE-pp,are,noted,0.0
Written,BE-pp,was,noted,0.0
Written,BE-pp,was,noted,0.0
Written,BE-pp,was,noted,0.0
Written,BE-pp,was,noted,0.0
Written,BE-pp,was,noted,0.0
Written,BE-pp,was,noted,0.0
Written,BE-pp,be,noted,0.0
Written,BE-pp,be,noticed,0.0
Written,BE-pp,was,noticed,0.0
Written,BE-pp,being,noticed,0.0
Written,BE-pp,being,noticed,0.0
Written,BE-pp,was,noticed,0.0
Written,BE-pp,been,notified,0.0
Written,BE-pp,been,notified,0.0
Written,BE-pp,been,notified,0.0
Written,BE-pp,were,notified,0.0
Written,BE-pp,are,notified,0.0
Written,BE-pp,been,notified,0.0
Written,BE-pp,be,notified,0.0
Written,BE-pp,is,nourished,0.0
Written,BE-pp,be,nudged,0.0
Written,BE-pp,was,nurtured,0.4404
Written,BE-pp,been,nurtured,0.4404
Written,BE-pp,be,obeyed,0.0
Written,BE-pp,is,obligated,0.0
Written,BE-pp,is,obligated,0.0
Written,BE-pp,is,obligated,0.0
Written,BE-pp,is,obligated,0.0
Written,BE-pp,were,obliterated,-0.4767
Written,BE-pp,is,obscured,0.0
Written,BE-pp,been,observed,0.0
Written,BE-pp,been,observed,0.0
Written,BE-pp,been,observed,0.0
Written,BE-pp,was,observed,0.0
Written,BE-pp,are,observed,0.0
Written,BE-pp,is,observed,0.0
Written,BE-pp,being,observed,0.0
Written,BE-pp,being,observed,0.0
Written,BE-pp,is,observed,0.0
Written,BE-pp,be,observed,0.0
Written,BE-pp,is,observed,0.0
Written,BE-pp,been,observed,0.0
Written,BE-pp,was,observed,0.0
Written,BE-pp,are,observed,0.0
Written,BE-pp,be,observed,0.0
Written,BE-pp,be,observed,0.0
Written,BE-pp,be,observed,0.0
Written,BE-pp,be,observed,0.0
Written,BE-pp,be,observed,0.0
Written,BE-pp,was,observed,0.0
Written,BE-pp,was,observed,0.0
Written,BE-pp,was,observed,0.0
Written,BE-pp,are,obsessed,-0.1779
Written,BE-pp,been,obsessed,-0.1779
Written,BE-pp,been,obsessed,-0.1779
Written,BE-pp,was,obsessed,-0.1779
Written,BE-pp,been,obsessed,-0.1779
Written,BE-pp,was,obsessed,-0.1779
Written,BE-pp,is,obsessed,-0.1779
Written,BE-pp,was,obtained,0.0
Written,BE-pp,is,obtained,0.0
Written,BE-pp,be,obtained,0.0
Written,BE-pp,was,obtained,0.0
Written,BE-pp,is,obtained,0.0
Written,BE-pp,be,obtained,0.0
Written,BE-pp,is,obtained,0.0
Written,BE-pp,be,obtained,0.0
Written,BE-pp,be,obtained,0.0
Written,BE-pp,be,obtained,0.0
Written,BE-pp,been,obtained,0.0
Written,BE-pp,been,obtained,0.0
Written,BE-pp,is,obtained,0.0
Written,BE-pp,be,obtained,0.0
Written,BE-pp,been,obtained,0.0
Written,BE-pp,are,occupied,0.0
